method,game,seed,logdir,wandb_url,source,run_completed,is_partial,x_axis_frames,x_axis_agent_actions,score_type,score_mean,score_std,score_min,score_max,eval_episodes,timestamp,frames_target,agent_actions_target,protocol_compatible_with_reference,notes
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,136700.0,34175.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,137552.0,34388.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,139044.0,34761.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,139852.0,34963.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,140660.0,35165.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,141468.0,35367.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,142268.0,35567.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,143496.0,35874.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,145016.0,36254.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,146716.0,36679.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,147820.0,36955.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,148628.0,37157.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,149908.0,37477.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,151604.0,37901.0,episode_score,7.0,,7.0,7.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,152412.0,38103.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,153536.0,38384.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,154760.0,38690.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,156000.0,39000.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,157336.0,39334.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,158316.0,39579.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,159820.0,39955.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,165052.0,41263.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,165976.0,41494.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,167228.0,41807.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,168344.0,42086.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,169240.0,42310.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,170836.0,42709.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,172696.0,43174.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,174328.0,43582.0,episode_score,2.0,,2.0,2.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,175600.0,43900.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,177452.0,44363.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,178584.0,44646.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,180328.0,45082.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,184168.0,46042.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,185448.0,46362.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,187140.0,46785.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,188736.0,47184.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,190368.0,47592.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,191964.0,47991.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,193604.0,48401.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,195760.0,48940.0,episode_score,8.0,,8.0,8.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,199456.0,49864.0,episode_score,8.0,,8.0,8.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,200812.0,50203.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,202592.0,50648.0,episode_score,7.0,,7.0,7.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,203688.0,50922.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,206284.0,51571.0,episode_score,19.0,,19.0,19.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,207872.0,51968.0,episode_score,7.0,,7.0,7.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,209200.0,52300.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,210732.0,52683.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,212196.0,53049.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,213652.0,53413.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,214736.0,53684.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,216708.0,54177.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,218496.0,54624.0,episode_score,3.0,,3.0,3.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,219972.0,54993.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,221072.0,55268.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,222568.0,55642.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,224612.0,56153.0,episode_score,10.0,,10.0,10.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,226200.0,56550.0,episode_score,7.0,,7.0,7.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,228004.0,57001.0,episode_score,8.0,,8.0,8.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,229440.0,57360.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,230616.0,57654.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,231724.0,57931.0,episode_score,4.0,,4.0,4.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,233624.0,58406.0,episode_score,9.0,,9.0,9.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,235276.0,58819.0,episode_score,7.0,,7.0,7.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,236936.0,59234.0,episode_score,6.0,,6.0,6.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,238848.0,59712.0,episode_score,9.0,,9.0,9.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,240712.0,60178.0,episode_score,7.0,,7.0,7.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,242108.0,60527.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,243636.0,60909.0,episode_score,5.0,,5.0,5.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,breakout,2,,,v16_official_reference_read_only,,,245552.0,61388.0,episode_score,9.0,,9.0,9.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
